0.706156781601362,0.070703464153211
0.606288856444288,0.126738356533808
0.0252981424386418,0.699198835438573
0.238829744951175,0.422061484662948
0.249679898178418,0.429458131938956
0.691631712063549,0.0496248109742578
0.926681431488835,0.662081004070383
0.352647043768375,0.673587007665084
0.85942418256946,0.788200383858473
0.948745771181015,0.588990016432804
0.108628552647965,0.839839331193511
0.541328210500194,0.754681199620262
0.755789072726292,0.61326307303425
0.345046913581084,0.360945352989558
0.594895616099309,0.202875882516758
0.42307612187776,0.804899256263138
0.302043064808648,0.446105989460147
0.257880826887301,0.405188742184041
0.246908955572485,0.485374978431759
0.178207070095534,0.421430696974324
0.196679580022256,0.295972989861848
0.131240362689212,0.711161500731116
0.24935618486934,0.437151458679834
0.269785872794982,0.460086271574757
0.17702287687266,0.451221965209835
0.00461634776759986,0.566077254243842
0.992460917897184,0.591955151712346
0.98135926913755,0.888117470885237
0.652010806220651,0.2348514823789
0.942509857828351,0.555225841204854
0.808122121416186,0.791983938643768
0.265444857748889,0.496626191038191
0.546179211011915,0.118341343412733
0.0431486610067434,0.674026386382454
0.739887245493985,0.825662598632696
0.196546558234913,0.290793372482085
0.402681595232162,0.738822581979913
0.0103458439930679,0.555766278318345
0.139170176664164,0.534554845239701
0.660355162050039,0.202140045907799
0.53528382450909,0.0744547143951878
0.196567691531491,0.423057300317642
0.285113702983565,0.294759145064207
0.577013122383174,0.15526691835163
0.0768529703078934,0.871881189980449
0.990100850687655,0.527011010884055
0.000184918278109838,0.615024692191107
0.402671253221234,0.691729990712585
0.19936500828833,0.404844290952078
0.15263338404641,0.342913576786231
0.193207682200672,0.454641683906684
0.516215940991081,0.890673926336451
0.123066499058878,0.590334511953828
0.905955107075221,0.694060916974324
0.891076282066336,0.641835562289524
0.00316955720583014,0.570133873302875
0.590864928774777,0.22434821907881
0.341112187295638,0.37310455919252
0.00407028462961878,0.505349056160463
0.164256221445817,0.41084729158779
0.130442193956794,0.347664263902748
0.808110237930696,0.860286150539176
0.22186456141758,0.419363106109424
0.750481911658902,0.617876654327939
0.202473853394357,0.480500150400879
0.537005619070705,0.0940763219706412
0.38304287571491,0.840139727649828
0.150394248100984,0.623910965090766
0.261094101860726,0.2662748126093
0.814837647168332,0.706753705082563
0.592272400008428,0.227015335928164
0.257661741506719,0.447424763506442
0.00395727753929778,0.612747353901882
0.220133453114493,0.823652325453129
0.581378040127359,0.181383857616196
0.074075866050453,0.54625671221331
0.252159362242162,0.317050025323101
0.474316567812421,0.0848597259745503
0.00416913922072307,0.718575113036344
0.0145189435825413,0.735186415856047
0.681761272988705,0.732542994624524
0.210966755404895,0.704370379652233
0.881270122429721,0.574017919322175
0.101327515139151,0.805460486515772
0.103473057453879,0.708529701087868
0.0702071606736676,0.74068928964099
0.150140861593252,0.724734622792109
0.617401217094792,0.099233442211433
0.189164472555355,0.330521967754237
0.137442213515769,0.523165602390009
0.5626342054749,0.154480438346814
0.63403947129471,0.172180946475812
0.155646852225953,0.815870191843234
0.165542113675162,0.268068866499556
0.986114101402681,0.699220585509332
0.360774705142441,0.271982363199213
0.624478146891425,0.189557027799452
0.9891658250745,0.905694730431665
0.644756943836156,0.165412901402387
0.216526284686931,0.322105235964128
